"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"97","random_X_and_structured_Beta","N",19200,"IBMR_no_Gamma",6,1026.72570983924,1,1,0.444456836753456,0.235100750175325,0.3105,"ORC_fine"
"98","random_X_and_structured_Beta","N",19200,"IBMR_no_Gamma",7,823.612757446891,1,1,0.390877824255101,0.219998709423391,0.2894,"ORC_fine"
"99","random_X_and_structured_Beta","N",19200,"IBMR_no_Gamma",8,891.258770427945,1,1,0.409621699619001,0.227024287317741,0.3012,"ORC_fine"
"100","random_X_and_structured_Beta","N",19200,"IBMR_no_Gamma",9,910.589555934636,1,1,0.403784378850916,0.223104480055234,0.2967,"ORC_fine"
"101","random_X_and_structured_Beta","N",19200,"relabel",1,1068.59785621773,1,1,0.766452721912645,0.305413734523239,0.3626,"observed"
"102","random_X_and_structured_Beta","N",19200,"relabel",10,1326.74218775022,1,1,0.809849691265628,0.313300553795887,0.3657,"observed"
"103","random_X_and_structured_Beta","N",19200,"relabel",11,1096.96329864133,1,1,0.74555970876171,0.308854065217925,0.3799,"observed"
"104","random_X_and_structured_Beta","N",19200,"relabel",12,1194.05878151882,1,1,0.791473402005435,0.314067037070032,0.3769,"observed"
"105","random_X_and_structured_Beta","N",19200,"relabel",13,1153.05962780847,1,1,0.796555807514643,0.314599194342406,0.3892,"observed"
"106","random_X_and_structured_Beta","N",19200,"relabel",14,1153.28163424489,1,1,0.787843530502064,0.312132638715494,0.3766,"observed"
"107","random_X_and_structured_Beta","N",19200,"relabel",15,1152.72474333608,1,1,0.737806850993159,0.302800666379946,0.362,"observed"
"108","random_X_and_structured_Beta","N",19200,"relabel",16,1233.93018310136,1,1,0.817266035431571,0.318675130543719,0.3823,"observed"
"109","random_X_and_structured_Beta","N",19200,"relabel",17,1110.47687165691,1,1,0.829506124598629,0.325490572114933,0.4064,"observed"
"110","random_X_and_structured_Beta","N",19200,"relabel",18,1084.25519678461,1,1,0.726713834713082,0.302597434211696,0.3711,"observed"
"111","random_X_and_structured_Beta","N",19200,"relabel",19,1152.70760759767,1,1,0.750203305241599,0.307381709975019,0.3842,"observed"
"112","random_X_and_structured_Beta","N",19200,"relabel",2,1523.09327623088,1,1,0.886284469409803,0.325796135887357,0.3867,"observed"
"113","random_X_and_structured_Beta","N",19200,"relabel",20,1205.36793925887,1,1,0.763765619841401,0.308876692992861,0.3813,"observed"
"114","random_X_and_structured_Beta","N",19200,"relabel",21,1091.50889092738,1,1,0.76216977071118,0.309821721724237,0.3696,"observed"
"115","random_X_and_structured_Beta","N",19200,"relabel",22,1091.18176682476,1,1,0.741737783144057,0.310018217669073,0.3896,"observed"
"116","random_X_and_structured_Beta","N",19200,"relabel",23,1380.17601268585,1,1,0.853794954589972,0.319481018597165,0.3785,"observed"
"117","random_X_and_structured_Beta","N",19200,"relabel",24,1094.91912650132,1,1,0.82220539220727,0.323789499874528,0.4074,"observed"
"118","random_X_and_structured_Beta","N",19200,"relabel",25,1343.30565256166,1,1,0.843657766868423,0.324284498057708,0.393,"observed"
"119","random_X_and_structured_Beta","N",19200,"relabel",26,1159.49569231485,1,1,0.814657484716486,0.318835655363227,0.3937,"observed"
"120","random_X_and_structured_Beta","N",19200,"relabel",27,1286.39564235295,1,1,0.798112335564988,0.307489366956943,0.3544,"observed"
