"","run","experiment","value","method","oracle","name","mean","two_se"
"51","random_X_and_structured_Beta","N","4800","subset","observed","Beta_TPR",0.9862,0.00327713164775764
"52","random_X_and_structured_Beta","N","4800","subset","observed","error",0.663806,0.00436360985180567
"53","random_X_and_structured_Beta","N","4800","subset","observed","hellinger_distance",0.650217198395141,0.00272322849335166
"54","random_X_and_structured_Beta","N","4800","subset","observed","KL_divergence",7.40584677373482,0.0909213288663082
"55","random_X_and_structured_Beta","N","4800","subset","ORC_fine","Beta_FPR",0.9735,0.00554204706893452
"56","random_X_and_structured_Beta","N","4800","subset","ORC_fine","Beta_SSE",2069.54080471377,32.7409386910499
"57","random_X_and_structured_Beta","N","4800","subset","ORC_fine","Beta_TPR",1,0
"58","random_X_and_structured_Beta","N","4800","subset","ORC_fine","error",0.42906,0.00288744502553905
"59","random_X_and_structured_Beta","N","4800","subset","ORC_fine","hellinger_distance",0.421633346119112,0.00248853952273699
"60","random_X_and_structured_Beta","N","4800","subset","ORC_fine","KL_divergence",2.07642205868158,0.038803317101247
"61","random_X_and_structured_Beta","N","4800","relabel","observed","Beta_FPR",0.9633,0.00631072944456098
"62","random_X_and_structured_Beta","N","4800","relabel","observed","Beta_SSE",2267.66644514667,32.5087197149175
"63","random_X_and_structured_Beta","N","4800","relabel","observed","Beta_TPR",1,0
"64","random_X_and_structured_Beta","N","4800","relabel","observed","error",0.53798,0.00439868626027437
"65","random_X_and_structured_Beta","N","4800","relabel","observed","hellinger_distance",0.509983710994237,0.00295404377475903
"66","random_X_and_structured_Beta","N","4800","relabel","observed","KL_divergence",2.95450431537995,0.054474200786241
"67","random_X_and_structured_Beta","N","4800","relabel","ORC_fine","Beta_FPR",0.9735,0.00554204706893452
"68","random_X_and_structured_Beta","N","4800","relabel","ORC_fine","Beta_SSE",2069.54080471377,32.7409386910499
"69","random_X_and_structured_Beta","N","4800","relabel","ORC_fine","Beta_TPR",1,0
"70","random_X_and_structured_Beta","N","4800","relabel","ORC_fine","error",0.42906,0.00288744502553905
"71","random_X_and_structured_Beta","N","4800","relabel","ORC_fine","hellinger_distance",0.421633346119112,0.00248853952273699
"72","random_X_and_structured_Beta","N","4800","relabel","ORC_fine","KL_divergence",2.07642205868158,0.038803317101247
"73","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","observed","Beta_FPR",0.9579,0.00480085026482874
"74","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","observed","Beta_SSE",1753.6661704345,31.6371504660795
"75","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","observed","Beta_TPR",1,0
"76","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","observed","error",0.41085,0.00426498319254051
"77","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","observed","hellinger_distance",0.379955541521397,0.00191692315472328
"78","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","observed","KL_divergence",1.3205931795782,0.0153423569012496
"79","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","ORC_fine","Beta_FPR",0.99775,0.00081127262082861
"80","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","ORC_fine","Beta_SSE",1620.65356362137,31.728153712119
"81","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","ORC_fine","Beta_TPR",1,0
"82","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","ORC_fine","error",0.35808,0.00290303711478099
"83","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.32607336730921,0.00250623911347914
"84","random_X_and_structured_Beta","N","9600","IBMR_no_Gamma","ORC_fine","KL_divergence",1.03703891007724,0.0220498959037552
"85","random_X_and_structured_Beta","N","9600","subset","observed","Beta_FPR",0.8357,0.0092339656945962
"86","random_X_and_structured_Beta","N","9600","subset","observed","Beta_SSE",2563.01796915456,34.3226456457494
"87","random_X_and_structured_Beta","N","9600","subset","observed","Beta_TPR",0.9994,0.000678533833545024
"88","random_X_and_structured_Beta","N","9600","subset","observed","error",0.569948,0.00396279530284431
"89","random_X_and_structured_Beta","N","9600","subset","observed","hellinger_distance",0.564815511004135,0.00264707533465092
"90","random_X_and_structured_Beta","N","9600","subset","observed","KL_divergence",4.78775785206478,0.0675394698097282
"91","random_X_and_structured_Beta","N","9600","subset","ORC_fine","Beta_FPR",0.99775,0.00081127262082861
"92","random_X_and_structured_Beta","N","9600","subset","ORC_fine","Beta_SSE",1620.65356362137,31.728153712119
"93","random_X_and_structured_Beta","N","9600","subset","ORC_fine","Beta_TPR",1,0
"94","random_X_and_structured_Beta","N","9600","subset","ORC_fine","error",0.35808,0.00290303711478099
"95","random_X_and_structured_Beta","N","9600","subset","ORC_fine","hellinger_distance",0.32607336730921,0.00250623911347914
"96","random_X_and_structured_Beta","N","9600","subset","ORC_fine","KL_divergence",1.03703891007724,0.0220498959037552
"97","random_X_and_structured_Beta","N","9600","relabel","observed","Beta_FPR",0.99515,0.00145272439342957
"98","random_X_and_structured_Beta","N","9600","relabel","observed","Beta_SSE",1833.66787440201,31.2909948109353
"99","random_X_and_structured_Beta","N","9600","relabel","observed","Beta_TPR",1,0
"100","random_X_and_structured_Beta","N","9600","relabel","observed","error",0.45312,0.0040358313510202
"101","random_X_and_structured_Beta","N","9600","relabel","observed","hellinger_distance",0.413235860754015,0.00247602476573976
"102","random_X_and_structured_Beta","N","9600","relabel","observed","KL_divergence",1.62720958696266,0.0237716709031705
"103","random_X_and_structured_Beta","N","9600","relabel","ORC_fine","Beta_FPR",0.99775,0.00081127262082861
"104","random_X_and_structured_Beta","N","9600","relabel","ORC_fine","Beta_SSE",1620.65356362137,31.728153712119
"105","random_X_and_structured_Beta","N","9600","relabel","ORC_fine","Beta_TPR",1,0
"106","random_X_and_structured_Beta","N","9600","relabel","ORC_fine","error",0.35808,0.00290303711478099
"107","random_X_and_structured_Beta","N","9600","relabel","ORC_fine","hellinger_distance",0.32607336730921,0.00250623911347914
