"","run","experiment","value","method","name","mean","two_se"
"53","fine_simulations","batch_effect","0.025","IBMR_common_Gamma_ORC_clean","best_case_hellinger_distance",0.367834421121678,0.00189560319698624
"54","fine_simulations","batch_effect","0.025","IBMR_common_Gamma_ORC_clean","best_case_KL_divergence",1.57116544082851,0.0176738883859573
"55","fine_simulations","batch_effect","0.025","IBMR_common_Gamma_ORC_clean","Beta_FPR",0.761694117647059,0.00888823906796259
"56","fine_simulations","batch_effect","0.025","IBMR_common_Gamma_ORC_clean","Beta_SSE",885.262103296599,10.611016737281
"57","fine_simulations","batch_effect","0.025","IBMR_common_Gamma_ORC_clean","Beta_TPR",1,0
"58","fine_simulations","batch_effect","0.025","IBMR_common_Gamma_ORC_clean","error",0.33967,0.00314501354592975
"59","fine_simulations","batch_effect","0.025","IBMR_common_Gamma_ORC_clean","hellinger_distance",0.408521015365738,0.00172831648052331
"60","fine_simulations","batch_effect","0.025","IBMR_common_Gamma_ORC_clean","KL_divergence",1.98484547100964,0.022396068810798
"61","fine_simulations","batch_effect","0.025","IBMR_int_ORC_clean","best_case_Beta_SSE",389.71634204539,5.38425107117354
"62","fine_simulations","batch_effect","0.025","IBMR_int_ORC_clean","best_case_error",0.32592,0.0034346802720819
"63","fine_simulations","batch_effect","0.025","IBMR_int_ORC_clean","best_case_hellinger_distance",0.374875742683462,0.00209079095640458
"64","fine_simulations","batch_effect","0.025","IBMR_int_ORC_clean","best_case_KL_divergence",1.64148757564901,0.018801735384058
"65","fine_simulations","batch_effect","0.025","IBMR_int_ORC_clean","Beta_FPR",0.832752941176471,0.00609483603880759
"66","fine_simulations","batch_effect","0.025","IBMR_int_ORC_clean","Beta_SSE",894.1380314916,9.94963195671235
"67","fine_simulations","batch_effect","0.025","IBMR_int_ORC_clean","Beta_TPR",1,0
"68","fine_simulations","batch_effect","0.025","IBMR_int_ORC_clean","error",0.3476,0.00299468917674374
"69","fine_simulations","batch_effect","0.025","IBMR_int_ORC_clean","hellinger_distance",0.413438040569431,0.00187185824304901
"70","fine_simulations","batch_effect","0.025","IBMR_int_ORC_clean","KL_divergence",2.04699500050808,0.0230159422270931
"71","fine_simulations","batch_effect","0.025","IBMR_no_Gamma_ORC_clean","best_case_Beta_SSE",390.357532303496,5.35846811897208
"72","fine_simulations","batch_effect","0.025","IBMR_no_Gamma_ORC_clean","best_case_error",0.32765,0.00341691470810276
"73","fine_simulations","batch_effect","0.025","IBMR_no_Gamma_ORC_clean","best_case_hellinger_distance",0.375455818973037,0.00205911387097809
"74","fine_simulations","batch_effect","0.025","IBMR_no_Gamma_ORC_clean","best_case_KL_divergence",1.64718699945781,0.0186501357698681
"75","fine_simulations","batch_effect","0.025","IBMR_no_Gamma_ORC_clean","Beta_FPR",0.8344,0.0058882313964534
"76","fine_simulations","batch_effect","0.025","IBMR_no_Gamma_ORC_clean","Beta_SSE",893.92389987147,9.92379336747281
"77","fine_simulations","batch_effect","0.025","IBMR_no_Gamma_ORC_clean","Beta_TPR",1,0
"78","fine_simulations","batch_effect","0.025","IBMR_no_Gamma_ORC_clean","error",0.34772,0.00303411352753307
"79","fine_simulations","batch_effect","0.025","IBMR_no_Gamma_ORC_clean","hellinger_distance",0.413512088056939,0.00186569849166333
"80","fine_simulations","batch_effect","0.025","IBMR_no_Gamma_ORC_clean","KL_divergence",2.04788565753921,0.0229015978324004
"81","fine_simulations","batch_effect","0.05","IBMR","best_case_Beta_SSE",384.340259131041,5.74660974743939
"82","fine_simulations","batch_effect","0.05","IBMR","best_case_error",0.32334,0.00361724215616352
"83","fine_simulations","batch_effect","0.05","IBMR","best_case_hellinger_distance",0.357849006192031,0.00201960172082312
"84","fine_simulations","batch_effect","0.05","IBMR","best_case_KL_divergence",1.47565919988427,0.016877734180087
"85","fine_simulations","batch_effect","0.05","IBMR","Beta_FPR",0.703905882352941,0.0112301992810249
"86","fine_simulations","batch_effect","0.05","IBMR","Beta_SSE",870.712145167429,11.1437134045228
"87","fine_simulations","batch_effect","0.05","IBMR","Beta_TPR",1,0
"88","fine_simulations","batch_effect","0.05","IBMR","error",0.34447,0.00330891313310715
