"","run","experiment","value","method","oracle","name","mean","two_se"
"71","random_X_and_Beta","N","4800","glmnet_relabel","ORC_fine","hellinger_distance",0.379333611393871,0.00217884942703655
"72","random_X_and_Beta","N","4800","glmnet_relabel","ORC_fine","KL_divergence",1.7111753091827,0.0203511193712122
"73","random_X_and_Beta","N","9600","IBMR_no_Gamma","observed","Beta_FPR",0.995875,0.00146336850055653
"74","random_X_and_Beta","N","9600","IBMR_no_Gamma","observed","Beta_SSE",1293.794439738,24.5655683963078
"75","random_X_and_Beta","N","9600","IBMR_no_Gamma","observed","Beta_TPR",1,0
"76","random_X_and_Beta","N","9600","IBMR_no_Gamma","observed","error",0.2536,0.00273772860136589
"77","random_X_and_Beta","N","9600","IBMR_no_Gamma","observed","hellinger_distance",0.301164919836846,0.00268439387449916
"78","random_X_and_Beta","N","9600","IBMR_no_Gamma","observed","KL_divergence",0.963572826404358,0.0191166184901391
"79","random_X_and_Beta","N","9600","IBMR_no_Gamma","ORC_fine","Beta_FPR",0.99825,0.00120852236875842
"80","random_X_and_Beta","N","9600","IBMR_no_Gamma","ORC_fine","Beta_SSE",1194.30708229175,17.5013900421921
"81","random_X_and_Beta","N","9600","IBMR_no_Gamma","ORC_fine","Beta_TPR",1,0
"82","random_X_and_Beta","N","9600","IBMR_no_Gamma","ORC_fine","error",0.237855,0.00250340715194733
"83","random_X_and_Beta","N","9600","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.279943851437663,0.00149930707911012
"84","random_X_and_Beta","N","9600","IBMR_no_Gamma","ORC_fine","KL_divergence",0.80810024815531,0.0107536163226188
"85","random_X_and_Beta","N","9600","glmnet_subset","observed","Beta_FPR",0.78125,0.0193258076701923
"86","random_X_and_Beta","N","9600","glmnet_subset","observed","Beta_SSE",2340.5925750985,24.5597046893428
"87","random_X_and_Beta","N","9600","glmnet_subset","observed","Beta_TPR",1,0
"88","random_X_and_Beta","N","9600","glmnet_subset","observed","error",0.49256,0.00361931659731212
"89","random_X_and_Beta","N","9600","glmnet_subset","observed","hellinger_distance",0.572305255749827,0.00398823644105601
"90","random_X_and_Beta","N","9600","glmnet_subset","observed","KL_divergence",5.23519549982831,0.10021839362912
"91","random_X_and_Beta","N","9600","glmnet_subset","ORC_fine","Beta_FPR",0.998375,0.00116274403211133
"92","random_X_and_Beta","N","9600","glmnet_subset","ORC_fine","Beta_SSE",1199.73848489407,17.3651750463032
"93","random_X_and_Beta","N","9600","glmnet_subset","ORC_fine","Beta_TPR",1,0
"94","random_X_and_Beta","N","9600","glmnet_subset","ORC_fine","error",0.23817,0.00251455133593503
"95","random_X_and_Beta","N","9600","glmnet_subset","ORC_fine","hellinger_distance",0.280913517305112,0.00141610624279563
"96","random_X_and_Beta","N","9600","glmnet_subset","ORC_fine","KL_divergence",0.814565955675074,0.0104198812560141
"97","random_X_and_Beta","N","9600","glmnet_relabel","observed","Beta_FPR",0.994875,0.00317214438511238
"98","random_X_and_Beta","N","9600","glmnet_relabel","observed","Beta_SSE",1669.39587907301,35.9686138130344
"99","random_X_and_Beta","N","9600","glmnet_relabel","observed","Beta_TPR",1,0
"100","random_X_and_Beta","N","9600","glmnet_relabel","observed","error",0.31778,0.0035852798466713
