"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"80","random_X_and_Beta","N",19200,"IBMR_no_Gamma",10,918.503946735311,1,1,0.425477821656977,0.212228056801875,0.1817,"observed"
"81","random_X_and_Beta","N",19200,"IBMR_no_Gamma",11,931.522713714046,0.9975,1,0.445051608804503,0.218695962345608,0.1926,"observed"
"82","random_X_and_Beta","N",19200,"IBMR_no_Gamma",12,932.525065834381,1,1,0.457780256019282,0.220642046558422,0.1917,"observed"
"83","random_X_and_Beta","N",19200,"IBMR_no_Gamma",13,966.389173096822,0.9975,1,0.460164433512605,0.222457223998017,0.1952,"observed"
"84","random_X_and_Beta","N",19200,"IBMR_no_Gamma",14,752.629706769118,1,1,0.402050717124229,0.203743935148516,0.2,"observed"
"85","random_X_and_Beta","N",19200,"IBMR_no_Gamma",15,876.85254199591,1,1,0.443165285719407,0.218550466413049,0.1955,"observed"
"86","random_X_and_Beta","N",19200,"IBMR_no_Gamma",16,752.539883074693,1,1,0.398112761146032,0.205435447789855,0.1982,"observed"
"87","random_X_and_Beta","N",19200,"IBMR_no_Gamma",17,734.062452055406,1,1,0.386462991492829,0.20235894974061,0.1955,"observed"
"88","random_X_and_Beta","N",19200,"IBMR_no_Gamma",18,871.905532398576,1,1,0.436361161304761,0.21376779878336,0.1974,"observed"
"89","random_X_and_Beta","N",19200,"IBMR_no_Gamma",19,829.618771165495,1,1,0.415256832658851,0.209772367427667,0.1998,"observed"
"90","random_X_and_Beta","N",19200,"IBMR_no_Gamma",2,805.461373777225,1,1,0.411537664951092,0.206578734975165,0.1996,"observed"
"91","random_X_and_Beta","N",19200,"IBMR_no_Gamma",20,904.784945328461,1,1,0.439222139266439,0.21565101866717,0.1926,"observed"
"92","random_X_and_Beta","N",19200,"IBMR_no_Gamma",3,917.183008715929,1,1,0.443525104872637,0.217803166639479,0.19,"observed"
"93","random_X_and_Beta","N",19200,"IBMR_no_Gamma",4,746.766950474909,1,1,0.387844251103865,0.201196439188535,0.1962,"observed"
"94","random_X_and_Beta","N",19200,"IBMR_no_Gamma",5,940.76754050773,1,1,0.451523303135083,0.219073597991459,0.1953,"observed"
"95","random_X_and_Beta","N",19200,"IBMR_no_Gamma",6,913.991802081564,1,1,0.45095414819289,0.219692966936622,0.1907,"observed"
"96","random_X_and_Beta","N",19200,"IBMR_no_Gamma",7,879.959581705927,1,1,0.41847305454912,0.21039176236898,0.1913,"observed"
"97","random_X_and_Beta","N",19200,"IBMR_no_Gamma",8,816.302016743554,1,1,0.394955990950037,0.20696438412416,0.1945,"observed"
"98","random_X_and_Beta","N",19200,"IBMR_no_Gamma",9,728.950026558363,1,1,0.382401715628702,0.20032506201887,0.1971,"observed"
"99","random_X_and_Beta","N",19200,"IBMR_no_Gamma",1,868.163128131783,1,1,0.377846166782558,0.202000944677674,0.1832,"ORC_fine"
"100","random_X_and_Beta","N",19200,"IBMR_no_Gamma",10,854.909034900316,1,1,0.370344495481312,0.199706856647286,0.1757,"ORC_fine"
"101","random_X_and_Beta","N",19200,"IBMR_no_Gamma",11,828.255304117136,0.9975,1,0.373580166959341,0.202184801995642,0.1897,"ORC_fine"
"102","random_X_and_Beta","N",19200,"IBMR_no_Gamma",12,633.856479547562,1,1,0.33078839794847,0.185823901592946,0.1947,"ORC_fine"
"103","random_X_and_Beta","N",19200,"IBMR_no_Gamma",13,833.771790835845,1,1,0.380782975417685,0.203894246308911,0.1922,"ORC_fine"
"104","random_X_and_Beta","N",19200,"IBMR_no_Gamma",14,888.871797083541,1,1,0.39918207987439,0.207401967783351,0.1844,"ORC_fine"
"105","random_X_and_Beta","N",19200,"IBMR_no_Gamma",15,797.052227295358,1,1,0.37640764439209,0.202901063730955,0.1877,"ORC_fine"
"106","random_X_and_Beta","N",19200,"IBMR_no_Gamma",16,810.674916567968,1,1,0.379918151807759,0.20382290088761,0.1857,"ORC_fine"
"107","random_X_and_Beta","N",19200,"IBMR_no_Gamma",17,645.463797694058,1,1,0.328739044318758,0.187755435456404,0.1898,"ORC_fine"
"108","random_X_and_Beta","N",19200,"IBMR_no_Gamma",18,852.777594211144,1,1,0.390710361694088,0.205080604179642,0.1856,"ORC_fine"
"109","random_X_and_Beta","N",19200,"IBMR_no_Gamma",19,853.719188962439,1,1,0.38934550731513,0.205740245375465,0.1916,"ORC_fine"
"110","random_X_and_Beta","N",19200,"IBMR_no_Gamma",2,697.275714300043,1,1,0.344574095835874,0.190209630307969,0.1908,"ORC_fine"
"111","random_X_and_Beta","N",19200,"IBMR_no_Gamma",20,851.040986713424,1,1,0.38090651862562,0.203066947690069,0.1787,"ORC_fine"
"112","random_X_and_Beta","N",19200,"IBMR_no_Gamma",3,642.201893509892,1,1,0.335456787382074,0.188131568316642,0.1884,"ORC_fine"
"113","random_X_and_Beta","N",19200,"IBMR_no_Gamma",4,829.546742911213,1,1,0.372314899369209,0.200501922376561,0.1804,"ORC_fine"
"114","random_X_and_Beta","N",19200,"IBMR_no_Gamma",5,848.655959672124,1,1,0.383803146393763,0.20377764557786,0.1867,"ORC_fine"
"115","random_X_and_Beta","N",19200,"IBMR_no_Gamma",6,837.64069920619,0.9975,1,0.380788871477601,0.204375780423726,0.1856,"ORC_fine"
"116","random_X_and_Beta","N",19200,"IBMR_no_Gamma",7,824.123799983902,1,1,0.363835598231715,0.198285723037663,0.1827,"ORC_fine"
"117","random_X_and_Beta","N",19200,"IBMR_no_Gamma",8,805.163632771475,1,1,0.360470761678744,0.199671021726651,0.1875,"ORC_fine"
"118","random_X_and_Beta","N",19200,"IBMR_no_Gamma",9,814.842238692628,1,1,0.363957122964517,0.199541999051436,0.1828,"ORC_fine"
"119","random_X_and_Beta","N",2400,"glmnet_relabel",1,2677.03375556125,0.7775,1,8.42666647511108,0.668980943975403,0.614,"observed"
"120","random_X_and_Beta","N",2400,"glmnet_relabel",10,2634.26518731808,0.7525,1,8.31962568567744,0.662102789338116,0.5911,"observed"
"121","random_X_and_Beta","N",2400,"glmnet_relabel",11,2614.7294234692,0.6575,1,8.30934148192384,0.665390064402375,0.5929,"observed"
"122","random_X_and_Beta","N",2400,"glmnet_relabel",12,2512.89041773916,0.7025,1,7.91395194237496,0.653558829794166,0.5631,"observed"
"123","random_X_and_Beta","N",2400,"glmnet_relabel",13,2679.78617377403,0.715,1,8.35026344117336,0.668682870388439,0.6019,"observed"
"124","random_X_and_Beta","N",2400,"glmnet_relabel",14,2691.75429709276,0.76,1,8.00662927425009,0.656581878176638,0.5831,"observed"
"125","random_X_and_Beta","N",2400,"glmnet_relabel",15,2562.22276148291,0.7625,1,7.95312725718849,0.661143941537057,0.6012,"observed"
"126","random_X_and_Beta","N",2400,"glmnet_relabel",16,2543.22620161677,0.705,1,7.86084984251085,0.656879481357003,0.5785,"observed"
"127","random_X_and_Beta","N",2400,"glmnet_relabel",18,2679.96459470625,0.73,1,7.90286056838031,0.654069616544216,0.5731,"observed"
"128","random_X_and_Beta","N",2400,"glmnet_relabel",19,2653.50148878828,0.7775,1,8.33232207911017,0.669677237417018,0.6061,"observed"
"129","random_X_and_Beta","N",2400,"glmnet_relabel",2,2730.35219978456,0.68,1,8.41767563001611,0.666810482754425,0.585,"observed"
"130","random_X_and_Beta","N",2400,"glmnet_relabel",20,2659.48213843089,0.7325,1,7.98641674454946,0.657202806602152,0.5803,"observed"
"131","random_X_and_Beta","N",2400,"glmnet_relabel",3,2480.92577689175,0.8375,1,7.06456989925042,0.630611144794896,0.568,"observed"
"132","random_X_and_Beta","N",2400,"glmnet_relabel",4,2592.34232277271,0.7275,1,7.78808457345847,0.650901209547097,0.5714,"observed"
"133","random_X_and_Beta","N",2400,"glmnet_relabel",5,2643.33765779242,0.6825,1,8.40568402906712,0.667660671281065,0.5944,"observed"
"134","random_X_and_Beta","N",2400,"glmnet_relabel",6,2576.74345905888,0.7225,1,7.96753844408886,0.660558280680937,0.5952,"observed"
"135","random_X_and_Beta","N",2400,"glmnet_relabel",7,2635.05207169849,0.725,1,8.01619094276204,0.660548623329762,0.5875,"observed"
