"","run","experiment","value","method","name","mean","two_se","group"
"1","fine_clean_simulations","nonzero","20","IBMR","best_case_Beta_SSE",52.1395670554441,2.01183087126636,"nonzeroIBMRbest_case_Beta_SSE"
"2","fine_clean_simulations","nonzero","20","IBMR","best_case_error",NA,NA,"nonzeroIBMRbest_case_error"
"3","fine_clean_simulations","nonzero","20","IBMR","best_case_hellinger_distance",NA,NA,"nonzeroIBMRbest_case_hellinger_distance"
"4","fine_clean_simulations","nonzero","20","IBMR","best_case_KL_divergence",NA,NA,"nonzeroIBMRbest_case_KL_divergence"
"5","fine_clean_simulations","nonzero","20","IBMR","Beta_FPR",0.447824074074074,0.0247787472192367,"nonzeroIBMRBeta_FPR"
"6","fine_clean_simulations","nonzero","20","IBMR","Beta_SSE",101.210518370287,3.73800701836776,"nonzeroIBMRBeta_SSE"
"7","fine_clean_simulations","nonzero","20","IBMR","Beta_TPR",1,0,"nonzeroIBMRBeta_TPR"
"8","fine_clean_simulations","nonzero","20","IBMR","error",0.317811111111111,0.00514332841266177,"nonzeroIBMRerror"
"9","fine_clean_simulations","nonzero","20","IBMR","hellinger_distance",0.225096894184613,0.00272078367489403,"nonzeroIBMRhellinger_distance"
"10","fine_clean_simulations","nonzero","20","IBMR","KL_divergence",0.336629619193099,0.00794222836556387,"nonzeroIBMRKL_divergence"
"11","fine_clean_simulations","nonzero","20","IBMR_no_Gamma","best_case_Beta_SSE",64.8434530398298,1.68771481837671,"nonzeroIBMR_no_Gammabest_case_Beta_SSE"
"12","fine_clean_simulations","nonzero","20","IBMR_no_Gamma","best_case_error",0.30627,0.0050049126885899,"nonzeroIBMR_no_Gammabest_case_error"
"13","fine_clean_simulations","nonzero","20","IBMR_no_Gamma","best_case_hellinger_distance",0.250496620572877,0.00189446604304902,"nonzeroIBMR_no_Gammabest_case_hellinger_distance"
"14","fine_clean_simulations","nonzero","20","IBMR_no_Gamma","best_case_KL_divergence",0.424077898630027,0.00553463585420317,"nonzeroIBMR_no_Gammabest_case_KL_divergence"
