"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","best_case_Beta_SSE","best_case_KL_divergence","best_case_hellinger_distance","best_case_error"
"Beta_SSE253","fine_clean_low_dim_simulations","K",16,"elastic_net",12,2.90357432147129,NA,1,0.0143207187670029,0.0484787559774477,0.2703,2.81497520430691,0.0142530143278743,0.0481660160592898,0.2703
"Beta_SSE1103","fine_clean_low_dim_simulations","K",16,"group_lasso",12,2.90357432147129,NA,1,0.0143207187670029,0.0484787559774477,0.2703,2.81497520430691,0.0142530143278743,0.0481660160592898,0.2703
"Beta_SSE254","fine_clean_low_dim_simulations","K",16,"elastic_net",13,3.43681246398674,NA,1,0.0156889820086107,0.049323625333503,0.2534,3.35294427711838,0.0155835909842089,0.0490482396344279,0.2525
"Beta_SSE1104","fine_clean_low_dim_simulations","K",16,"group_lasso",13,3.43681246398674,NA,1,0.0156889820086107,0.049323625333503,0.2534,3.35294427711838,0.0155835909842089,0.0490482396344279,0.2525
"Beta_SSE255","fine_clean_low_dim_simulations","K",16,"elastic_net",14,2.99771646849382,NA,1,0.0164270634492153,0.0518303288437023,0.2686,2.90961444498237,0.0162813273058633,0.0516250623955847,0.2678
"Beta_SSE1105","fine_clean_low_dim_simulations","K",16,"group_lasso",14,2.99771646849382,NA,1,0.0164270634492153,0.0518303288437023,0.2686,2.90961444498237,0.0162813273058633,0.0516250623955847,0.2678
"Beta_SSE256","fine_clean_low_dim_simulations","K",16,"elastic_net",15,3.94546279545479,NA,1,0.0178047495637045,0.0520700751241773,0.2331,3.94546279545479,0.0178047495637045,0.0520700751241773,0.2324
"Beta_SSE1106","fine_clean_low_dim_simulations","K",16,"group_lasso",15,3.94546279545479,NA,1,0.0178047495637045,0.0520700751241773,0.2331,3.94546279545479,0.0178047495637045,0.0520700751241773,0.2324
"Beta_SSE257","fine_clean_low_dim_simulations","K",16,"elastic_net",16,3.37133533216559,NA,1,0.0159849573536609,0.05061101808072,0.2545,3.37133533216559,0.0159849573536609,0.05061101808072,0.2545
"Beta_SSE1107","fine_clean_low_dim_simulations","K",16,"group_lasso",16,3.37133533216559,NA,1,0.0159849573536609,0.05061101808072,0.2545,3.37133533216559,0.0159849573536609,0.05061101808072,0.2545
"Beta_SSE258","fine_clean_low_dim_simulations","K",16,"elastic_net",17,3.48473702962716,NA,1,0.0160254592268772,0.0504233567164926,0.2517,3.4520563689721,0.0160042793230848,0.0504152071292805,0.2513
"Beta_SSE1108","fine_clean_low_dim_simulations","K",16,"group_lasso",17,3.48473702962716,NA,1,0.0160254592268772,0.0504233567164926,0.2517,3.4520563689721,0.0160042793230848,0.0504152071292805,0.2513
"Beta_SSE259","fine_clean_low_dim_simulations","K",16,"elastic_net",18,4.17209228212748,NA,1,0.0171235090744979,0.050830917921457,0.2428,3.91594091895782,0.0169712837712255,0.0504891413079828,0.2421
"Beta_SSE1109","fine_clean_low_dim_simulations","K",16,"group_lasso",18,4.17209228212748,NA,1,0.0171235090744979,0.050830917921457,0.2428,3.91594091895782,0.0169712837712255,0.0504891413079828,0.2421
"Beta_SSE260","fine_clean_low_dim_simulations","K",16,"elastic_net",19,3.28255155804505,NA,1,0.017571286992259,0.053486766694743,0.2718,3.18440390959435,0.0174842901901254,0.0533404486695693,0.2717
"Beta_SSE1110","fine_clean_low_dim_simulations","K",16,"group_lasso",19,3.28255155804505,NA,1,0.017571286992259,0.053486766694743,0.2718,3.18440390959435,0.0174842901901254,0.0533404486695693,0.2717
"Beta_SSE261","fine_clean_low_dim_simulations","K",16,"elastic_net",2,5.31611497586127,NA,1,0.0171641854435206,0.0502694718810485,0.2298,5.31611497586127,0.0171641718121003,0.0502694718810485,0.2297
"Beta_SSE1111","fine_clean_low_dim_simulations","K",16,"group_lasso",2,5.31611497586127,NA,1,0.0171641854435206,0.0502694718810485,0.2298,5.31611497586127,0.0171641718121003,0.0502694718810485,0.2297
"Beta_SSE262","fine_clean_low_dim_simulations","K",16,"elastic_net",20,3.85771877125163,NA,1,0.0143056041779516,0.0458229010633118,0.2365,3.81374139519827,0.0143056041779516,0.0458159646435657,0.2364
"Beta_SSE1112","fine_clean_low_dim_simulations","K",16,"group_lasso",20,3.85771877125163,NA,1,0.0143056041779516,0.0458229010633118,0.2365,3.81374139519827,0.0143056041779516,0.0458159646435657,0.2364
"Beta_SSE263","fine_clean_low_dim_simulations","K",16,"elastic_net",21,3.49455373038913,NA,1,0.0147759965071444,0.0472384732465315,0.2338,3.49455373038913,0.0147459919298836,0.0472015773817512,0.2336
"Beta_SSE1113","fine_clean_low_dim_simulations","K",16,"group_lasso",21,3.49455373038913,NA,1,0.0147759965071444,0.0472384732465315,0.2338,3.49455373038913,0.0147459919298836,0.0472015773817512,0.2336
"Beta_SSE264","fine_clean_low_dim_simulations","K",16,"elastic_net",22,5.1251738654846,NA,1,0.0167038655894836,0.0505159675103739,0.2448,4.40850674062895,0.0162315171007057,0.0497078589776425,0.2441
"Beta_SSE1114","fine_clean_low_dim_simulations","K",16,"group_lasso",22,5.1251738654846,NA,1,0.0167038655894836,0.0505159675103739,0.2448,4.40850674062895,0.0162315171007057,0.0497078589776425,0.2441
"Beta_SSE265","fine_clean_low_dim_simulations","K",16,"elastic_net",23,2.86122319304205,NA,1,0.0155674216149493,0.049889050640921,0.2539,2.82565717687012,0.0155464008620791,0.0498818623837742,0.2533
"Beta_SSE1115","fine_clean_low_dim_simulations","K",16,"group_lasso",23,2.86122319304205,NA,1,0.0155674216149493,0.049889050640921,0.2539,2.82565717687012,0.0155464008620791,0.0498818623837742,0.2533
"Beta_SSE266","fine_clean_low_dim_simulations","K",16,"elastic_net",24,2.96641853835634,NA,1,0.0179738641478487,0.0544464888571224,0.2666,2.90397719922371,0.0179290667229857,0.0544464888571224,0.2666
"Beta_SSE1116","fine_clean_low_dim_simulations","K",16,"group_lasso",24,2.96641853835634,NA,1,0.0179738641478487,0.0544464888571224,0.2666,2.90397719922371,0.0179290667229857,0.0544464888571224,0.2666
"Beta_SSE267","fine_clean_low_dim_simulations","K",16,"elastic_net",25,2.71218113594417,NA,1,0.0149850640240962,0.0487184879946011,0.2562,2.69731536233203,0.014972259199359,0.0486834157232017,0.2544
"Beta_SSE1117","fine_clean_low_dim_simulations","K",16,"group_lasso",25,2.71218113594417,NA,1,0.0149850640240962,0.0487184879946011,0.2562,2.69731536233203,0.014972259199359,0.0486834157232017,0.2544
"Beta_SSE268","fine_clean_low_dim_simulations","K",16,"elastic_net",26,3.73947751713044,NA,1,0.0167897588897852,0.050794950489497,0.2354,3.73947751713044,0.0167897588897852,0.050794950489497,0.2348
"Beta_SSE1118","fine_clean_low_dim_simulations","K",16,"group_lasso",26,3.73947751713044,NA,1,0.0167897588897852,0.050794950489497,0.2354,3.73947751713044,0.0167897588897852,0.050794950489497,0.2348
"Beta_SSE269","fine_clean_low_dim_simulations","K",16,"elastic_net",27,3.64723286092202,NA,1,0.0158553467580934,0.0485181888298388,0.2378,3.63582671059087,0.0158474578389444,0.0485079806480907,0.2374
"Beta_SSE1119","fine_clean_low_dim_simulations","K",16,"group_lasso",27,3.64723286092202,NA,1,0.0158553467580934,0.0485181888298388,0.2378,3.63582671059087,0.0158474578389444,0.0485079806480907,0.2374
"Beta_SSE270","fine_clean_low_dim_simulations","K",16,"elastic_net",28,3.68998839311814,NA,1,0.0135653796403581,0.0453114764602429,0.2531,3.68998839311814,0.0135653796403581,0.0452906842324951,0.2523
"Beta_SSE1120","fine_clean_low_dim_simulations","K",16,"group_lasso",28,3.68998839311814,NA,1,0.0135653796403581,0.0453114764602429,0.2531,3.68998839311814,0.0135653796403581,0.0452906842324951,0.2523
"Beta_SSE271","fine_clean_low_dim_simulations","K",16,"elastic_net",29,3.36358405161848,NA,1,0.0164193110512368,0.0511408129434578,0.2505,3.36358405161848,0.0164043246164509,0.0511408129434578,0.2504
"Beta_SSE1121","fine_clean_low_dim_simulations","K",16,"group_lasso",29,3.36358405161848,NA,1,0.0164193110512368,0.0511408129434578,0.2505,3.36358405161848,0.0164043246164509,0.0511408129434578,0.2504
"Beta_SSE272","fine_clean_low_dim_simulations","K",16,"elastic_net",3,3.37797153144003,NA,1,0.0159841168870558,0.0486012763764411,0.2262,3.37797153144003,0.0159841168870558,0.0486012763764411,0.2252
"Beta_SSE1122","fine_clean_low_dim_simulations","K",16,"group_lasso",3,3.37797153144003,NA,1,0.0159841168870558,0.0486012763764411,0.2262,3.37797153144003,0.0159841168870558,0.0486012763764411,0.2252
"Beta_SSE273","fine_clean_low_dim_simulations","K",16,"elastic_net",30,4.59806367590916,NA,1,0.0160521648513034,0.0490865575414814,0.2315,4.51564218466302,0.0159517308540767,0.048775132232116,0.2311
"Beta_SSE1123","fine_clean_low_dim_simulations","K",16,"group_lasso",30,4.59806367590916,NA,1,0.0160521648513034,0.0490865575414814,0.2315,4.51564218466302,0.0159517308540767,0.048775132232116,0.2311
"Beta_SSE274","fine_clean_low_dim_simulations","K",16,"elastic_net",31,3.05778496011205,NA,1,0.015409803826879,0.048410588161744,0.2436,3.0088454992164,0.0153773313433216,0.0483748797719795,0.2432
"Beta_SSE1124","fine_clean_low_dim_simulations","K",16,"group_lasso",31,3.05778496011205,NA,1,0.015409803826879,0.048410588161744,0.2436,3.0088454992164,0.0153773313433216,0.0483748797719795,0.2432
"Beta_SSE275","fine_clean_low_dim_simulations","K",16,"elastic_net",32,3.14950276934682,NA,1,0.0164208122443698,0.0512462735232008,0.2557,3.04177159540579,0.0163292821384717,0.0509248430779752,0.2545
"Beta_SSE1125","fine_clean_low_dim_simulations","K",16,"group_lasso",32,3.14950276934682,NA,1,0.0164208122443698,0.0512462735232008,0.2557,3.04177159540579,0.0163292821384717,0.0509248430779752,0.2545
"Beta_SSE276","fine_clean_low_dim_simulations","K",16,"elastic_net",33,4.16429855247325,NA,1,0.0181473286784904,0.0528916953110014,0.244,4.14896882101144,0.0181200977298827,0.0528473668064948,0.2432
"Beta_SSE1126","fine_clean_low_dim_simulations","K",16,"group_lasso",33,4.16429855247325,NA,1,0.0181473286784904,0.0528916953110014,0.244,4.14896882101144,0.0181200977298827,0.0528473668064948,0.2432
"Beta_SSE277","fine_clean_low_dim_simulations","K",16,"elastic_net",34,5.33292861360862,NA,1,0.0159425141668403,0.04794789640728,0.2262,5.33292861360862,0.0159425141668403,0.04794789640728,0.2254
"Beta_SSE1127","fine_clean_low_dim_simulations","K",16,"group_lasso",34,5.33292861360862,NA,1,0.0159425141668403,0.04794789640728,0.2262,5.33292861360862,0.0159425141668403,0.04794789640728,0.2254
"Beta_SSE278","fine_clean_low_dim_simulations","K",16,"elastic_net",35,3.65260128355248,NA,1,0.0165810843712546,0.0519837454789826,0.2737,3.64642779102432,0.016555104695733,0.0519813291201402,0.273
"Beta_SSE1128","fine_clean_low_dim_simulations","K",16,"group_lasso",35,3.65260128355248,NA,1,0.0165810843712546,0.0519837454789826,0.2737,3.64642779102432,0.016555104695733,0.0519813291201402,0.273
"Beta_SSE279","fine_clean_low_dim_simulations","K",16,"elastic_net",36,2.61659284896546,NA,1,0.0150375278901897,0.0489161762971509,0.2566,2.61659284896546,0.0150234276001113,0.0489161762971509,0.2563
"Beta_SSE1129","fine_clean_low_dim_simulations","K",16,"group_lasso",36,2.61659284896546,NA,1,0.0150375278901897,0.0489161762971509,0.2566,2.61659284896546,0.0150234276001113,0.0489161762971509,0.2563
"Beta_SSE280","fine_clean_low_dim_simulations","K",16,"elastic_net",37,3.14555078194524,NA,1,0.0170607289968834,0.0514942641315933,0.2474,2.99732081646846,0.016957375410166,0.0513921520765179,0.2468
"Beta_SSE1130","fine_clean_low_dim_simulations","K",16,"group_lasso",37,3.14555078194524,NA,1,0.0170607289968834,0.0514942641315933,0.2474,2.99732081646846,0.016957375410166,0.0513921520765179,0.2468
"Beta_SSE281","fine_clean_low_dim_simulations","K",16,"elastic_net",38,3.32319659414255,NA,1,0.0153713063479522,0.0485058812515034,0.2442,3.22035670400148,0.0152986605669281,0.0484515561802418,0.2434
"Beta_SSE1131","fine_clean_low_dim_simulations","K",16,"group_lasso",38,3.32319659414255,NA,1,0.0153713063479522,0.0485058812515034,0.2442,3.22035670400148,0.0152986605669281,0.0484515561802418,0.2434
"Beta_SSE282","fine_clean_low_dim_simulations","K",16,"elastic_net",39,3.7075919438187,NA,1,0.0163665452350713,0.0502907034604379,0.2439,3.22129311877403,0.0159908484997748,0.0495283859109285,0.2429
"Beta_SSE1132","fine_clean_low_dim_simulations","K",16,"group_lasso",39,3.7075919438187,NA,1,0.0163665452350713,0.0502907034604379,0.2439,3.22129311877403,0.0159908484997748,0.0495283859109285,0.2429
"Beta_SSE283","fine_clean_low_dim_simulations","K",16,"elastic_net",4,3.91368841265592,NA,1,0.0182624006795147,0.0526269716639142,0.2393,3.72061397672572,0.0181275660948129,0.0525171758041921,0.2391
"Beta_SSE1133","fine_clean_low_dim_simulations","K",16,"group_lasso",4,3.91368841265592,NA,1,0.0182624006795147,0.0526269716639142,0.2393,3.72061397672572,0.0181275660948129,0.0525171758041921,0.2391
"Beta_SSE284","fine_clean_low_dim_simulations","K",16,"elastic_net",40,3.32813105513271,NA,1,0.0164454523913634,0.0521063468595352,0.2645,2.9564821856479,0.0160273176034245,0.0510345625193655,0.2643
"Beta_SSE1134","fine_clean_low_dim_simulations","K",16,"group_lasso",40,3.32813105513271,NA,1,0.0164454523913634,0.0521063468595352,0.2645,2.9564821856479,0.0160273176034245,0.0510345625193655,0.2643
"Beta_SSE285","fine_clean_low_dim_simulations","K",16,"elastic_net",41,3.95710858099696,NA,1,0.016971379484171,0.05208556695464,0.2483,3.54387342187565,0.0166227982779131,0.0513298365123576,0.2473
"Beta_SSE1135","fine_clean_low_dim_simulations","K",16,"group_lasso",41,3.95710858099696,NA,1,0.016971379484171,0.05208556695464,0.2483,3.54387342187565,0.0166227982779131,0.0513298365123576,0.2473
"Beta_SSE286","fine_clean_low_dim_simulations","K",16,"elastic_net",42,3.30984823306177,NA,1,0.0162414908968509,0.0503758432653956,0.2369,3.30984823306177,0.0162414908968509,0.0503758432653956,0.2362
"Beta_SSE1136","fine_clean_low_dim_simulations","K",16,"group_lasso",42,3.30984823306177,NA,1,0.0162414908968509,0.0503758432653956,0.2369,3.30984823306177,0.0162414908968509,0.0503758432653956,0.2362
"Beta_SSE287","fine_clean_low_dim_simulations","K",16,"elastic_net",43,3.38936159541603,NA,1,0.016799415304508,0.0513497611603828,0.2493,3.36395690079165,0.0167943100535765,0.0513405150949262,0.2493
"Beta_SSE1137","fine_clean_low_dim_simulations","K",16,"group_lasso",43,3.38936159541603,NA,1,0.016799415304508,0.0513497611603828,0.2493,3.36395690079165,0.0167943100535765,0.0513405150949262,0.2493
"Beta_SSE288","fine_clean_low_dim_simulations","K",16,"elastic_net",44,3.31675107239804,NA,1,0.0158165687303703,0.0511325633082385,0.268,3.12040740989108,0.0156210993680494,0.0507489031850893,0.2671
"Beta_SSE1138","fine_clean_low_dim_simulations","K",16,"group_lasso",44,3.31675107239804,NA,1,0.0158165687303703,0.0511325633082385,0.268,3.12040740989108,0.0156210993680494,0.0507489031850893,0.2671
"Beta_SSE289","fine_clean_low_dim_simulations","K",16,"elastic_net",45,3.36840562547638,NA,1,0.0169200687053394,0.0511968817129489,0.2451,3.32110625413918,0.016882411329506,0.0510150076978059,0.2443
"Beta_SSE1139","fine_clean_low_dim_simulations","K",16,"group_lasso",45,3.36840562547638,NA,1,0.0169200687053394,0.0511968817129489,0.2451,3.32110625413918,0.016882411329506,0.0510150076978059,0.2443
"Beta_SSE290","fine_clean_low_dim_simulations","K",16,"elastic_net",46,3.84161222644761,NA,1,0.015053523357654,0.0474620283055461,0.2375,3.78905419549631,0.0150009295576368,0.0473650127925396,0.2374
"Beta_SSE1140","fine_clean_low_dim_simulations","K",16,"group_lasso",46,3.84161222644761,NA,1,0.015053523357654,0.0474620283055461,0.2375,3.78905419549631,0.0150009295576368,0.0473650127925396,0.2374
"Beta_SSE291","fine_clean_low_dim_simulations","K",16,"elastic_net",47,3.94733305224706,NA,1,0.0159880523041831,0.049742743197541,0.2483,3.93756539446977,0.0159880523041831,0.049742743197541,0.2478
"Beta_SSE1141","fine_clean_low_dim_simulations","K",16,"group_lasso",47,3.94733305224706,NA,1,0.0159880523041831,0.049742743197541,0.2483,3.93756539446977,0.0159880523041831,0.049742743197541,0.2478
"Beta_SSE292","fine_clean_low_dim_simulations","K",16,"elastic_net",48,2.96516660152497,NA,1,0.0143223208456793,0.0467371702197633,0.2488,2.96516660152497,0.0143223208456793,0.0467371702197633,0.2488
"Beta_SSE1142","fine_clean_low_dim_simulations","K",16,"group_lasso",48,2.96516660152497,NA,1,0.0143223208456793,0.0467371702197633,0.2488,2.96516660152497,0.0143223208456793,0.0467371702197633,0.2488
"Beta_SSE293","fine_clean_low_dim_simulations","K",16,"elastic_net",49,3.95504079655229,NA,1,0.0162786015114543,0.0504359097610338,0.2584,3.95504079655229,0.0162720707153342,0.0504112763447403,0.2576
"Beta_SSE1143","fine_clean_low_dim_simulations","K",16,"group_lasso",49,3.95504079655229,NA,1,0.0162786015114543,0.0504359097610338,0.2584,3.95504079655229,0.0162720707153342,0.0504112763447403,0.2576
"Beta_SSE294","fine_clean_low_dim_simulations","K",16,"elastic_net",5,3.49316448934655,NA,1,0.0162936535394959,0.0511807629793322,0.2546,3.49316448934655,0.0162936535394959,0.0511807629793322,0.254
"Beta_SSE1144","fine_clean_low_dim_simulations","K",16,"group_lasso",5,3.49316448934655,NA,1,0.0162936535394959,0.0511807629793322,0.2546,3.49316448934655,0.0162936535394959,0.0511807629793322,0.254
"Beta_SSE295","fine_clean_low_dim_simulations","K",16,"elastic_net",50,3.4449407985786,NA,1,0.0154146382104398,0.0489746779569075,0.2531,3.4449407985786,0.0154146382104398,0.0489746779569075,0.2527
"Beta_SSE1145","fine_clean_low_dim_simulations","K",16,"group_lasso",50,3.4449407985786,NA,1,0.0154146382104398,0.0489746779569075,0.2531,3.4449407985786,0.0154146382104398,0.0489746779569075,0.2527
"Beta_SSE296","fine_clean_low_dim_simulations","K",16,"elastic_net",6,3.8752629508018,NA,1,0.0174075490129633,0.0519846090218354,0.2533,3.5762251488996,0.0172444026660159,0.0517141685678536,0.2531
"Beta_SSE1146","fine_clean_low_dim_simulations","K",16,"group_lasso",6,3.8752629508018,NA,1,0.0174075490129633,0.0519846090218354,0.2533,3.5762251488996,0.0172444026660159,0.0517141685678536,0.2531
"Beta_SSE297","fine_clean_low_dim_simulations","K",16,"elastic_net",7,2.9760797953305,NA,1,0.0178462274816377,0.0546935771408476,0.2773,2.96902852574787,0.0178295400830701,0.0546935771408476,0.2773
"Beta_SSE1147","fine_clean_low_dim_simulations","K",16,"group_lasso",7,2.9760797953305,NA,1,0.0178462274816377,0.0546935771408476,0.2773,2.96902852574787,0.0178295400830701,0.0546935771408476,0.2773
"Beta_SSE298","fine_clean_low_dim_simulations","K",16,"elastic_net",8,3.04070579275105,NA,1,0.0155473871070334,0.0496347087161391,0.2478,3.04070579275105,0.0155473871070334,0.0496347087161391,0.2475
"Beta_SSE1148","fine_clean_low_dim_simulations","K",16,"group_lasso",8,3.04070579275105,NA,1,0.0155473871070334,0.0496347087161391,0.2478,3.04070579275105,0.0155473871070334,0.0496347087161391,0.2475
"Beta_SSE299","fine_clean_low_dim_simulations","K",16,"elastic_net",9,3.11967269854818,NA,1,0.016122983934974,0.0493647176993901,0.2456,2.99698409386908,0.0159844542457408,0.0490774365904304,0.2452
"Beta_SSE1149","fine_clean_low_dim_simulations","K",16,"group_lasso",9,3.11967269854818,NA,1,0.016122983934974,0.0493647176993901,0.2456,2.99698409386908,0.0159844542457408,0.0490774365904304,0.2452
"Beta_SSE300","fine_clean_low_dim_simulations","K",16,"IBMR",1,2.77674020963743,NA,1,0.0156807147704446,0.0498110549535433,0.2574,2.77674020963743,0.0156807147704446,0.0498110549535433,0.2562
"Beta_SSE301","fine_clean_low_dim_simulations","K",16,"IBMR",10,3.12328786388774,NA,1,0.0164488978119613,0.0515418505178704,0.2573,3.12109660643788,0.0164434976353124,0.0515284124273028,0.2565
"Beta_SSE302","fine_clean_low_dim_simulations","K",16,"IBMR",11,3.99404710765665,NA,1,0.0174599380266531,0.0522566948199865,0.2535,3.91935975891327,0.0173952846029045,0.0520834861404274,0.2512
"Beta_SSE303","fine_clean_low_dim_simulations","K",16,"IBMR",12,2.86190468840604,NA,1,0.0142954432919505,0.0483827481022873,0.2708,2.81530368385339,0.014253158110176,0.0481689969181579,0.2685
"Beta_SSE304","fine_clean_low_dim_simulations","K",16,"IBMR",13,3.43620961204935,NA,1,0.01569036984157,0.0493265083004064,0.2533,3.35033499574687,0.0155837725907448,0.0490491110822025,0.2516
"Beta_SSE305","fine_clean_low_dim_simulations","K",16,"IBMR",14,3.00059848865021,NA,1,0.016428933064489,0.0518346371231329,0.2685,2.91016739627492,0.0162805072209399,0.0516246369365337,0.2676
"Beta_SSE306","fine_clean_low_dim_simulations","K",16,"IBMR",15,3.93417989986271,NA,1,0.0177831033293692,0.0520025947871418,0.2326,3.93403862808055,0.0177831033293692,0.0520025947871418,0.2319
"Beta_SSE307","fine_clean_low_dim_simulations","K",16,"IBMR",16,3.39834136601764,NA,1,0.0160367187175051,0.0506915311631409,0.2552,3.37449274473657,0.0159926221320272,0.0506247397435977,0.2539
"Beta_SSE308","fine_clean_low_dim_simulations","K",16,"IBMR",17,3.48157340889188,NA,1,0.0160188445974921,0.050413089488217,0.2517,3.44674755753454,0.0159977496146189,0.0504064415902714,0.2503
"Beta_SSE309","fine_clean_low_dim_simulations","K",16,"IBMR",18,4.1761316604155,NA,1,0.0171280293227939,0.050837028466838,0.2428,3.92076818817849,0.0169762752336281,0.0504976175481108,0.2421
"Beta_SSE310","fine_clean_low_dim_simulations","K",16,"IBMR",19,3.3052472983332,NA,1,0.0176161203268185,0.0535725646786954,0.2719,3.17766424839382,0.017477761250564,0.0533376199207898,0.2699
"Beta_SSE311","fine_clean_low_dim_simulations","K",16,"IBMR",2,5.31321029855191,NA,1,0.0171634715517033,0.0502697392037864,0.2298,5.30924634767977,0.0171345534946711,0.050214874361827,0.2297
"Beta_SSE312","fine_clean_low_dim_simulations","K",16,"IBMR",20,3.86056313389982,NA,1,0.0143073336643092,0.0458268123213266,0.2365,3.8060103649173,0.01430026090521,0.0457975892542566,0.2354
"Beta_SSE313","fine_clean_low_dim_simulations","K",16,"IBMR",21,3.49171396615116,NA,1,0.01477434163828,0.0472366409940314,0.2338,3.49171396615116,0.0147447578862756,0.0472012536020307,0.233
"Beta_SSE314","fine_clean_low_dim_simulations","K",16,"IBMR",22,5.0680724038358,NA,1,0.0168699059392472,0.0506699639584742,0.2452,4.36618527606835,0.0160942640468009,0.0495267937958537,0.2432
"Beta_SSE315","fine_clean_low_dim_simulations","K",16,"IBMR",23,2.86032376737784,NA,1,0.0155655804662545,0.0498864945394301,0.2539,2.82265871340078,0.0155445867445413,0.0498764736509619,0.2523
"Beta_SSE316","fine_clean_low_dim_simulations","K",16,"IBMR",24,2.89264336201156,NA,1,0.0179759504555414,0.054490562861255,0.2669,2.89200165631234,0.0179122949182008,0.0543806765137259,0.2652
"Beta_SSE317","fine_clean_low_dim_simulations","K",16,"IBMR",25,2.71395973237521,NA,1,0.0150166504190507,0.0487589812991696,0.2562,2.68557776695691,0.0149352250859236,0.048620227710497,0.2532
"Beta_SSE318","fine_clean_low_dim_simulations","K",16,"IBMR",26,3.73909518455732,NA,1,0.0167903418695942,0.050795908013124,0.2354,3.73612881125652,0.0167903418695942,0.0507958627271782,0.2342
"Beta_SSE319","fine_clean_low_dim_simulations","K",16,"IBMR",27,3.66906497505896,NA,1,0.0158457514996875,0.0485040906534268,0.2377,3.63778053595393,0.0157856413146792,0.0484063472961382,0.2375
"Beta_SSE320","fine_clean_low_dim_simulations","K",16,"IBMR",28,3.7004723411643,NA,1,0.0135719086618633,0.0453265742639193,0.2533,3.69708539207187,0.0135698123789992,0.0452921497070919,0.2523
"Beta_SSE321","fine_clean_low_dim_simulations","K",16,"IBMR",29,3.43571430144003,NA,1,0.0164926139757388,0.0512664530695328,0.2508,3.35451979337745,0.0163850910596762,0.0511040341629369,0.2502
"Beta_SSE322","fine_clean_low_dim_simulations","K",16,"IBMR",3,3.35514814906331,NA,1,0.0160379794784054,0.0486500937936092,0.2241,3.35245789137666,0.0159233188487,0.0484132265708411,0.2241
"Beta_SSE323","fine_clean_low_dim_simulations","K",16,"IBMR",30,4.467027687099,NA,1,0.0158840558573232,0.0486525721850257,0.2305,4.43506422702179,0.0158840558573232,0.0486525721850257,0.2303
"Beta_SSE324","fine_clean_low_dim_simulations","K",16,"IBMR",31,3.05600841630959,NA,1,0.015408644142009,0.0484079163522988,0.2436,3.00939484831326,0.0153766871438217,0.0483735989414719,0.2418
"Beta_SSE325","fine_clean_low_dim_simulations","K",16,"IBMR",32,3.08922040456539,NA,1,0.0163173389762546,0.0510513001981208,0.2552,3.04092148776548,0.0162766578076613,0.050875950888853,0.2526
"Beta_SSE326","fine_clean_low_dim_simulations","K",16,"IBMR",33,4.16236135018464,NA,1,0.0181461271061294,0.052890019411472,0.244,4.11312165093708,0.0181176780543751,0.052843398468732,0.2431
"Beta_SSE327","fine_clean_low_dim_simulations","K",16,"IBMR",34,5.34220350751644,NA,1,0.0159685765404778,0.048012700416299,0.2264,5.32246428863331,0.015925501086066,0.0479386562065557,0.2254
"Beta_SSE328","fine_clean_low_dim_simulations","K",16,"IBMR",35,3.64264760775298,NA,1,0.0165815636149061,0.0519839408596356,0.2734,3.61639894235571,0.0165534802204385,0.0519788986106178,0.272
"Beta_SSE329","fine_clean_low_dim_simulations","K",16,"IBMR",36,2.61652481738023,NA,1,0.0149899524065886,0.0488802529461642,0.2564,2.61621150665982,0.0149828478360345,0.0488776383278438,0.2556
"Beta_SSE330","fine_clean_low_dim_simulations","K",16,"IBMR",37,3.13695320930055,NA,1,0.0170587970324516,0.0514929219986844,0.2474,2.99222973713492,0.0169600504232286,0.0514000332432933,0.2468
"Beta_SSE331","fine_clean_low_dim_simulations","K",16,"IBMR",38,3.2309908214388,NA,1,0.0152953563541403,0.0483975412318787,0.2446,3.21885559799133,0.0152953563541403,0.0483975412318787,0.2432
"Beta_SSE332","fine_clean_low_dim_simulations","K",16,"IBMR",39,3.4012486476875,NA,1,0.0160702655317351,0.0496785657147249,0.2434,3.18877394657808,0.015896606788584,0.0493768968359831,0.2424
"Beta_SSE333","fine_clean_low_dim_simulations","K",16,"IBMR",4,3.7992309161832,NA,1,0.0181537528348214,0.0523851066081496,0.2382,3.71371307781273,0.0180231995229991,0.0522941039075302,0.2373
"Beta_SSE334","fine_clean_low_dim_simulations","K",16,"IBMR",40,3.14067967540907,NA,1,0.0162987825418077,0.0517227590959884,0.2646,2.94111302222363,0.0160375097488235,0.0510519736584401,0.2636
"Beta_SSE335","fine_clean_low_dim_simulations","K",16,"IBMR",41,3.96959522005042,NA,1,0.0170124815740713,0.0521360472364647,0.2485,3.54545837278723,0.0166250034831342,0.0513326078692161,0.2469
"Beta_SSE336","fine_clean_low_dim_simulations","K",16,"IBMR",42,3.31164508456826,NA,1,0.0162431834881884,0.0503789737862509,0.2369,3.29976460378715,0.0162354027469703,0.0503726157428961,0.2359
"Beta_SSE337","fine_clean_low_dim_simulations","K",16,"IBMR",43,3.38958092266328,NA,1,0.0168010287004079,0.0513526466142866,0.2494,3.35977089836278,0.016786146536865,0.051319591836655,0.2491
"Beta_SSE338","fine_clean_low_dim_simulations","K",16,"IBMR",44,3.31305214283236,NA,1,0.0158119202118497,0.0511236871038487,0.268,3.11976899672671,0.0156187472429666,0.0507453269429155,0.2668
