"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"263","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",2,43.2883166709725,0.153301886792453,0.934210526315789,0.0873998561929321,0.128416698530499,0.1802,"observed"
"264","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",3,52.0682403197122,0.474178403755869,1,0.101839241407376,0.142232377045628,0.2814,"observed"
"265","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",4,45.2184860882261,0.169411764705882,0.96,0.0827895492795512,0.127002754988261,0.2093,"observed"
"266","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",5,47.2664646927779,0.167452830188679,0.973684210526316,0.0789384098007905,0.122252665705322,0.1933,"observed"
"267","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",6,57.7808434452334,0.431924882629108,0.918918918918919,0.108766567389748,0.14596270549731,0.2588,"observed"
"268","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",7,81.3436612263324,0.489411764705882,0.946666666666667,0.123597345634222,0.149237313257914,0.1734,"observed"
"269","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",8,79.126788451313,0.517647058823529,0.973333333333333,0.0905612439478123,0.131271461116415,0.1762,"observed"
"270","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",9,89.498637768618,0.572769953051643,0.972972972972973,0.20534301789421,0.170828108066596,0.226,"observed"
"271","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",1,22.8404294375667,0.211764705882353,0.933333333333333,0.0455416570376341,0.0968063030714439,0.2653,"ORC_clean"
"272","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",2,20.7726809150419,0.0495283018867925,0.921052631578947,0.0432285100873299,0.0915993042567101,0.1802,"ORC_clean"
"273","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",3,28.6006632601767,0.258215962441315,0.932432432432432,0.0524165809478591,0.103983290472391,0.2814,"ORC_clean"
"274","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",4,16.9931372940184,0.0894117647058824,0.906666666666667,0.038892140158227,0.0888361533679715,0.2093,"ORC_clean"
"275","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",5,29.4734705818296,0.231132075471698,0.907894736842105,0.0396796696419349,0.0897476654388606,0.1933,"ORC_clean"
"276","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",6,20.9783196238537,0.10093896713615,0.905405405405405,0.0503784872164197,0.101442867730621,0.2587,"ORC_clean"
"277","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",7,21.735622068252,0.0611764705882353,0.88,0.047949491799387,0.0956847670122236,0.1731,"ORC_clean"
"278","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",8,23.2705797546836,0.0588235294117647,0.853333333333333,0.043497355583874,0.0918865959010236,0.1762,"ORC_clean"
"279","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",9,40.0041539663771,0.28169014084507,0.959459459459459,0.0542076592992581,0.103495842159182,0.1946,"ORC_clean"
"280","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",1,43.5744909947831,0.456470588235294,1,0.0879439351469237,0.132253885802327,0.2653,"ORC_fine"
"281","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",2,41.6672131159292,0.259433962264151,0.947368421052632,0.0781726362240357,0.122342353559327,0.1802,"ORC_fine"
"282","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",3,46.0817379232334,0.44131455399061,0.986486486486487,0.0953435668688094,0.136857750814178,0.2813,"ORC_fine"
"283","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",4,47.3374906466862,0.336470588235294,0.96,0.0878173859845184,0.130060007126944,0.2093,"ORC_fine"
"284","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",5,50.6971285296291,0.245283018867925,0.986842105263158,0.0781500329513413,0.12193723819179,0.1933,"ORC_fine"
"285","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",6,57.9164906749318,0.661971830985915,0.986486486486487,0.111060808844403,0.147052621777652,0.2587,"ORC_fine"
"286","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",7,55.8469365943219,0.268235294117647,0.986666666666667,0.101909210169737,0.137432843487593,0.1731,"ORC_fine"
