"","run","experiment","value","method","oracle","name","mean","two_se"
"61","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_clean","Beta_FPR",0.183068133004775,0.0748450961975632
"62","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_clean","Beta_SSE",33.0497863262523,5.25231495838786
"63","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_clean","Beta_TPR",0.809340543909872,0.023632429119955
"64","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_clean","error",0.57423,0.0404908993890397
"65","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_clean","hellinger_distance",0.191733005400213,0.00663222190619537
"66","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_clean","KL_divergence",0.165730264018601,0.0134183474633014
"67","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_fine_clean","Beta_FPR",0.117997629969571,0.0440257913551493
"68","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_fine_clean","Beta_SSE",10.7928511027273,0.732716060189549
"69","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_fine_clean","Beta_TPR",0.918093391202635,0.0203126012147204
"70","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_fine_clean","error",0.551633333333333,0.0369477107996332
"71","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_fine_clean","hellinger_distance",0.0981101806875421,0.00347390299879757
"72","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_subset","ORC_fine_clean","KL_divergence",0.0426049379459274,0.00313818454146629
"73","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","observed","Beta_FPR",0.18835599114198,0.0450494971737947
"74","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","observed","Beta_SSE",33.9864596258541,4.1416822005091
"75","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","observed","Beta_TPR",0.923472958414135,0.0280251057195972
"76","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","observed","error",0.56757,0.0407217555831987
"77","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","observed","hellinger_distance",0.174137520146243,0.00949180996492059
"78","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","observed","KL_divergence",0.135352631004571,0.014043819659625
"79","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine","Beta_FPR",0.343363004895641,0.0702233547081753
"80","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine","Beta_SSE",30.9654099116871,3.47709365475991
"81","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine","Beta_TPR",0.960993689783606,0.047573023761158
"82","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine","error",0.56025,0.0369576364083107
"83","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine","hellinger_distance",0.142940840612936,0.00380963251605224
"84","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine","KL_divergence",0.091838919595767,0.00551966440797418
"85","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_clean","Beta_FPR",0.0710380664176771,0.0239165541698315
"86","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_clean","Beta_SSE",24.1305346639533,2.7219186922217
"87","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_clean","Beta_TPR",0.831552828823837,0.0372879456912184
"88","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_clean","error",0.56339,0.0380901439570221
"89","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_clean","hellinger_distance",0.141656906484501,0.00960144214597907
"90","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_clean","KL_divergence",0.0876736088906416,0.0113254434443372
"91","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine_clean","Beta_FPR",0.117997629969571,0.0440257913551493
"92","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine_clean","Beta_SSE",10.7928511027273,0.732716060189549
"93","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine_clean","Beta_TPR",0.918093391202635,0.0203126012147204
"94","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine_clean","error",0.551633333333333,0.0369477107996332
