"","run","experiment","value","method","name","mean","two_se","group"
"39","fine_clean_low_dim_simulations","K","1","group_lasso","hellinger_distance",0.0502333291211839,0.00054613933936772,"Kgroup_lassohellinger_distance"
"40","fine_clean_low_dim_simulations","K","1","group_lasso","KL_divergence",0.0161982306334424,0.000287338219616568,"Kgroup_lassoKL_divergence"
"41","fine_clean_low_dim_simulations","K","1",NA,"best_case_Beta_SSE",3.48200425513488,0.160426937340406,"KNAbest_case_Beta_SSE"
"42","fine_clean_low_dim_simulations","K","1",NA,"best_case_error",0.249156,0.00349332265667995,"KNAbest_case_error"
"43","fine_clean_low_dim_simulations","K","1",NA,"best_case_hellinger_distance",0.0501429418738576,0.000544835503034053,"KNAbest_case_hellinger_distance"
"44","fine_clean_low_dim_simulations","K","1",NA,"best_case_KL_divergence",0.0161533435184582,0.000283684246664106,"KNAbest_case_KL_divergence"
"45","fine_clean_low_dim_simulations","K","1",NA,"Beta_FPR",NA,NA,"KNABeta_FPR"
"46","fine_clean_low_dim_simulations","K","1",NA,"Beta_SSE",3.54347883102054,0.173546219800641,"KNABeta_SSE"
"47","fine_clean_low_dim_simulations","K","1",NA,"Beta_TPR",1,0,"KNABeta_TPR"
"48","fine_clean_low_dim_simulations","K","1",NA,"error",0.249654,0.00347787037816922,"KNAerror"
"49","fine_clean_low_dim_simulations","K","1",NA,"hellinger_distance",0.0502333291211839,0.00054613933936772,"KNAhellinger_distance"
"50","fine_clean_low_dim_simulations","K","1",NA,"KL_divergence",0.0161982306334424,0.000287338219616568,"KNAKL_divergence"
"51","fine_clean_low_dim_simulations","K","2","IBMR","best_case_Beta_SSE",3.45785342205063,0.163584579534611,"KIBMRbest_case_Beta_SSE"
"52","fine_clean_low_dim_simulations","K","2","IBMR","best_case_error",0.248598,0.0035056688319326,"KIBMRbest_case_error"
"53","fine_clean_low_dim_simulations","K","2","IBMR","best_case_hellinger_distance",0.0500971489903999,0.000565731393429293,"KIBMRbest_case_hellinger_distance"
"54","fine_clean_low_dim_simulations","K","2","IBMR","best_case_KL_divergence",0.0161229246373459,0.000297473840161845,"KIBMRbest_case_KL_divergence"
"55","fine_clean_low_dim_simulations","K","2","IBMR","Beta_FPR",NA,NA,"KIBMRBeta_FPR"
"56","fine_clean_low_dim_simulations","K","2","IBMR","Beta_SSE",3.54289443176546,0.170080075779741,"KIBMRBeta_SSE"
"57","fine_clean_low_dim_simulations","K","2","IBMR","Beta_TPR",1,0,"KIBMRBeta_TPR"
"58","fine_clean_low_dim_simulations","K","2","IBMR","error",0.249596,0.00350947852396963,"KIBMRerror"
"59","fine_clean_low_dim_simulations","K","2","IBMR","hellinger_distance",0.0502501850976244,0.000571790596522137,"KIBMRhellinger_distance"
"60","fine_clean_low_dim_simulations","K","2","IBMR","KL_divergence",0.016198487905174,0.000301866121674056,"KIBMRKL_divergence"
"61","fine_clean_low_dim_simulations","K","2","IBMR_common_Gamma","best_case_Beta_SSE",3.45973698978859,0.163883358471749,"KIBMR_common_Gammabest_case_Beta_SSE"
"62","fine_clean_low_dim_simulations","K","2","IBMR_common_Gamma","best_case_error",0.248628,0.00349669483591437,"KIBMR_common_Gammabest_case_error"
"63","fine_clean_low_dim_simulations","K","2","IBMR_common_Gamma","best_case_hellinger_distance",0.0501080984578141,0.000562861092074557,"KIBMR_common_Gammabest_case_hellinger_distance"
"64","fine_clean_low_dim_simulations","K","2","IBMR_common_Gamma","best_case_KL_divergence",0.0161311069090673,0.000295920100328779,"KIBMR_common_Gammabest_case_KL_divergence"
"65","fine_clean_low_dim_simulations","K","2","IBMR_common_Gamma","Beta_FPR",NA,NA,"KIBMR_common_GammaBeta_FPR"
"66","fine_clean_low_dim_simulations","K","2","IBMR_common_Gamma","Beta_SSE",3.53592627268417,0.167613714261249,"KIBMR_common_GammaBeta_SSE"
"67","fine_clean_low_dim_simulations","K","2","IBMR_common_Gamma","Beta_TPR",1,0,"KIBMR_common_GammaBeta_TPR"
"68","fine_clean_low_dim_simulations","K","2","IBMR_common_Gamma","error",0.24966,0.00348507722515673,"KIBMR_common_Gammaerror"
"69","fine_clean_low_dim_simulations","K","2","IBMR_common_Gamma","hellinger_distance",0.0502590709465571,0.00056737718135652,"KIBMR_common_Gammahellinger_distance"
"70","fine_clean_low_dim_simulations","K","2","IBMR_common_Gamma","KL_divergence",0.0162059932597577,0.000299433724129645,"KIBMR_common_GammaKL_divergence"
"71","fine_clean_low_dim_simulations","K","2","IBMR_no_Gamma","best_case_Beta_SSE",3.46686992336503,0.16421327270435,"KIBMR_no_Gammabest_case_Beta_SSE"
"72","fine_clean_low_dim_simulations","K","2","IBMR_no_Gamma","best_case_error",0.249122,0.00350073713520394,"KIBMR_no_Gammabest_case_error"
"73","fine_clean_low_dim_simulations","K","2","IBMR_no_Gamma","best_case_hellinger_distance",0.0501407206142638,0.000559355009993099,"KIBMR_no_Gammabest_case_hellinger_distance"
"74","fine_clean_low_dim_simulations","K","2","IBMR_no_Gamma","best_case_KL_divergence",0.0161482712456383,0.000293312354613156,"KIBMR_no_Gammabest_case_KL_divergence"
"75","fine_clean_low_dim_simulations","K","2","IBMR_no_Gamma","Beta_FPR",NA,NA,"KIBMR_no_GammaBeta_FPR"
"76","fine_clean_low_dim_simulations","K","2","IBMR_no_Gamma","Beta_SSE",3.55447646539539,0.172229857693975,"KIBMR_no_GammaBeta_SSE"
"77","fine_clean_low_dim_simulations","K","2","IBMR_no_Gamma","Beta_TPR",1,0,"KIBMR_no_GammaBeta_TPR"
"78","fine_clean_low_dim_simulations","K","2","IBMR_no_Gamma","error",0.24965,0.0034917804358586,"KIBMR_no_Gammaerror"
"79","fine_clean_low_dim_simulations","K","2","IBMR_no_Gamma","hellinger_distance",0.0502870480208672,0.000568842749638841,"KIBMR_no_Gammahellinger_distance"
"80","fine_clean_low_dim_simulations","K","2","IBMR_no_Gamma","KL_divergence",0.0162206747998924,0.000298688280279567,"KIBMR_no_GammaKL_divergence"
"81","fine_clean_low_dim_simulations","K","2","group_lasso","best_case_Beta_SSE",3.48200425513488,0.160426937340406,"Kgroup_lassobest_case_Beta_SSE"
"82","fine_clean_low_dim_simulations","K","2","group_lasso","best_case_error",0.249156,0.00349332265667995,"Kgroup_lassobest_case_error"
"83","fine_clean_low_dim_simulations","K","2","group_lasso","best_case_hellinger_distance",0.0501429418738576,0.000544835503034053,"Kgroup_lassobest_case_hellinger_distance"
"84","fine_clean_low_dim_simulations","K","2","group_lasso","best_case_KL_divergence",0.0161533435184582,0.000283684246664106,"Kgroup_lassobest_case_KL_divergence"
"85","fine_clean_low_dim_simulations","K","2","group_lasso","Beta_FPR",NA,NA,"Kgroup_lassoBeta_FPR"
"86","fine_clean_low_dim_simulations","K","2","group_lasso","Beta_SSE",3.54347883102054,0.173546219800641,"Kgroup_lassoBeta_SSE"
"87","fine_clean_low_dim_simulations","K","2","group_lasso","Beta_TPR",1,0,"Kgroup_lassoBeta_TPR"
"88","fine_clean_low_dim_simulations","K","2","group_lasso","error",0.249654,0.00347787037816922,"Kgroup_lassoerror"
